Team 1,Team2,Kaggle ID 1,Region 1,Seed 1,Adj Offensive Efficiency 1,Adj Defensive Efficiency 1,Points Allowed Per Game 1,Turnovers Per Game 1,Wins Last 10 Games 1,Kaggle ID 2,Region 2,Seed 2,Adj Offensive Efficiency 2,Adj Defensive Efficiency 2,Points Allowed Per Game 2,Turnovers Per Game 2,Wins Last 10 Games 2
Kansas,Utah State,1242,Midwest,4,112.7,92,70.1,13.4,7,1429,Midwest,8,113,96.3,67.1,12.4,10
Kansas,VCU,1242,Midwest,4,112.7,92,70.1,13.4,7,1433,East,8,104.3,88.6,61.6,13.9,9
Kansas,Va Tech,1242,Midwest,4,112.7,92,70.1,13.4,7,1439,East,4,118.4,94,62.1,11.5,6
Kansas,Vermont,1242,Midwest,4,112.7,92,70.1,13.4,7,1436,West,13,107.9,99.2,62.8,10.9,9
Kansas,Villanova,1242,Midwest,4,112.7,92,70.1,13.4,7,1437,South,6,117,98.2,67.1,11.1,6
Kansas,Virginia,1242,Midwest,4,112.7,92,70.1,13.4,7,1438,South,1,123.6,87.9,55.1,9.1,9
Kansas,Washington,1242,Midwest,4,112.7,92,70.1,13.4,7,1449,Midwest,9,107,93.6,64.4,13.5,7
Kansas,Wisconsin,1242,Midwest,4,112.7,92,70.1,13.4,7,1458,South,5,110.8,87.1,61.4,9.5,6
Kansas,Wofford,1242,Midwest,4,112.7,92,70.1,13.4,7,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Kansas,Yale,1242,Midwest,4,112.7,92,70.1,13.4,7,1463,East,14,111.7,103.1,73.7,13.6,7
Kansas State,Kentucky,1243,South,4,108,87.7,59.2,11.5,7,1246,Midwest,2,118.2,90.8,65.4,12.7,7
Kansas State,LSU,1243,South,4,108,87.7,59.2,11.5,7,1261,East,3,118.5,97.5,73,13.2,8
Kansas State,Liberty,1243,South,4,108,87.7,59.2,11.5,7,1251,East,12,110.6,99.7,62.3,11.0,9
Kansas State,Louisville,1243,South,4,108,87.7,59.2,11.5,7,1257,East,7,113.4,92.4,67.8,12.4,3
Kansas State,Marquette,1243,South,4,108,87.7,59.2,11.5,7,1266,West,5,114.2,95.7,69.1,14.0,5
Kansas State,Maryland,1243,South,4,108,87.7,59.2,11.5,7,1268,East,6,113.8,93.8,65.1,13.3,5
Kansas State,Michigan,1243,South,4,108,87.7,59.2,11.5,7,1276,West,2,115.5,86.1,58.6,9.0,6
Kansas State,Michigan State,1243,South,4,108,87.7,59.2,11.5,7,1277,East,2,121.7,90.4,65.5,13.0,9
Kansas State,Minnesota,1243,South,4,108,87.7,59.2,11.5,7,1278,East,10,110.7,96.2,69.2,12.3,5
Kansas State,Miss State,1243,South,4,108,87.7,59.2,11.5,7,1280,East,5,117.4,96.7,70.1,12,7
Kansas State,Montana,1243,South,4,108,87.7,59.2,11.5,7,1285,West,15,107.4,103.8,69.2,12.2,8
Kansas State,Murray State,1243,South,4,108,87.7,59.2,11.5,7,1293,West,12,112,98.7,68.4,12.1,10
Kansas State,N. Kentucky,1243,South,4,108,87.7,59.2,11.5,7,1297,West,14,109.2,102.7,70,12.5,8
Kansas State,N. Mexico State,1243,South,4,108,87.7,59.2,11.5,7,1308,Midwest,12,112.6,99,64.8,11.9,10
Kansas State,NC Central,1243,South,4,108,87.7,59.2,11.5,7,1300,East,16,96.6,108.5,67.9,15.5,8
Kansas State,Nevada,1243,South,4,108,87.7,59.2,11.5,7,1305,West,7,114,95.1,66.7,10.2,7
Kansas State,North Carolina,1243,South,4,108,87.7,59.2,11.5,7,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Kansas State,North Dakota State,1243,South,4,108,87.7,59.2,11.5,7,1295,East,16,106.6,109.8,73.7,10.6,7
Kansas State,Northeastern,1243,South,4,108,87.7,59.2,11.5,7,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Kansas State,Ohio State,1243,South,4,108,87.7,59.2,11.5,7,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Kansas State,Oklahoma,1243,South,4,108,87.7,59.2,11.5,7,1328,South,9,109.4,93.9,68.2,12.2,4
Kansas State,Old Dominion,1243,South,4,108,87.7,59.2,11.5,7,1330,South,14,101.9,96.4,60.8,11.8,8
Kansas State,Ole Miss,1243,South,4,108,87.7,59.2,11.5,7,1279,South,8,112.8,97.7,70.4,12.8,5
Kansas State,Oregon,1243,South,4,108,87.7,59.2,11.5,7,1332,South,12,107.7,92.5,62.9,11.9,8
Kansas State,Prairie View,1243,South,4,108,87.7,59.2,11.5,7,1341,West,16,101.5,105.8,72.7,12.8,10
Kansas State,Purdue,1243,South,4,108,87.7,59.2,11.5,7,1345,South,3,121.1,95,66.8,10.7,7
Kansas State,Saint Louis,1243,South,4,108,87.7,59.2,11.5,7,1387,East,13,102.6,96.3,63.7,13.3,7
Kansas State,Saint Mary's,1243,South,4,108,87.7,59.2,11.5,7,1388,South,11,114.6,96.9,64.4,10.6,8
Kansas State,Seton Hall,1243,South,4,108,87.7,59.2,11.5,7,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Kansas State,St. Johns,1243,South,4,108,87.7,59.2,11.5,7,1385,West,11,109.7,100.9,74.8,10.4,4
Kansas State,Syracuse,1243,South,4,108,87.7,59.2,11.5,7,1393,West,8,110.2,93.9,65.7,12.3,4
Kansas State,Temple,1243,South,4,108,87.7,59.2,11.5,7,1396,East,11,108.9,99.5,71.2,11.0,7
Kansas State,Tennessee,1243,South,4,108,87.7,59.2,11.5,7,1397,South,2,122.5,95.5,69.5,11.2,6
Kansas State,Texas Tech,1243,South,4,108,87.7,59.2,11.5,7,1403,West,3,112.7,85.9,59.3,12.3,9
Kansas State,UC Irvine,1243,South,4,108,87.7,59.2,11.5,7,1414,South,13,106.6,97.1,63.6,12.0,10
Kansas State,UCF,1243,South,4,108,87.7,59.2,11.5,7,1416,East,9,110.3,95.7,64.3,11.8,7
Kansas State,Utah State,1243,South,4,108,87.7,59.2,11.5,7,1429,Midwest,8,113,96.3,67.1,12.4,10
Kansas State,VCU,1243,South,4,108,87.7,59.2,11.5,7,1433,East,8,104.3,88.6,61.6,13.9,9
Kansas State,Va Tech,1243,South,4,108,87.7,59.2,11.5,7,1439,East,4,118.4,94,62.1,11.5,6
Kansas State,Vermont,1243,South,4,108,87.7,59.2,11.5,7,1436,West,13,107.9,99.2,62.8,10.9,9
Kansas State,Villanova,1243,South,4,108,87.7,59.2,11.5,7,1437,South,6,117,98.2,67.1,11.1,6
Kansas State,Virginia,1243,South,4,108,87.7,59.2,11.5,7,1438,South,1,123.6,87.9,55.1,9.1,9
Kansas State,Washington,1243,South,4,108,87.7,59.2,11.5,7,1449,Midwest,9,107,93.6,64.4,13.5,7
Kansas State,Wisconsin,1243,South,4,108,87.7,59.2,11.5,7,1458,South,5,110.8,87.1,61.4,9.5,6
Kansas State,Wofford,1243,South,4,108,87.7,59.2,11.5,7,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Kansas State,Yale,1243,South,4,108,87.7,59.2,11.5,7,1463,East,14,111.7,103.1,73.7,13.6,7
Kentucky,LSU,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1261,East,3,118.5,97.5,73,13.2,8
Kentucky,Liberty,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1251,East,12,110.6,99.7,62.3,11.0,9
Kentucky,Louisville,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1257,East,7,113.4,92.4,67.8,12.4,3
Kentucky,Marquette,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1266,West,5,114.2,95.7,69.1,14.0,5
Kentucky,Maryland,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1268,East,6,113.8,93.8,65.1,13.3,5
Kentucky,Michigan,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1276,West,2,115.5,86.1,58.6,9.0,6
Kentucky,Michigan State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1277,East,2,121.7,90.4,65.5,13.0,9
Kentucky,Minnesota,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1278,East,10,110.7,96.2,69.2,12.3,5
Kentucky,Miss State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1280,East,5,117.4,96.7,70.1,12,7
Kentucky,Montana,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1285,West,15,107.4,103.8,69.2,12.2,8
Kentucky,Murray State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1293,West,12,112,98.7,68.4,12.1,10
Kentucky,N. Kentucky,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1297,West,14,109.2,102.7,70,12.5,8
Kentucky,N. Mexico State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1308,Midwest,12,112.6,99,64.8,11.9,10
Kentucky,NC Central,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1300,East,16,96.6,108.5,67.9,15.5,8
Kentucky,Nevada,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1305,West,7,114,95.1,66.7,10.2,7
Kentucky,North Carolina,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Kentucky,North Dakota State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1295,East,16,106.6,109.8,73.7,10.6,7
Kentucky,Northeastern,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Kentucky,Ohio State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Kentucky,Oklahoma,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1328,South,9,109.4,93.9,68.2,12.2,4
Kentucky,Old Dominion,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1330,South,14,101.9,96.4,60.8,11.8,8
Kentucky,Ole Miss,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1279,South,8,112.8,97.7,70.4,12.8,5
Kentucky,Oregon,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1332,South,12,107.7,92.5,62.9,11.9,8
Kentucky,Prairie View,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1341,West,16,101.5,105.8,72.7,12.8,10
Kentucky,Purdue,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1345,South,3,121.1,95,66.8,10.7,7
Kentucky,Saint Louis,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1387,East,13,102.6,96.3,63.7,13.3,7
Kentucky,Saint Mary's,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1388,South,11,114.6,96.9,64.4,10.6,8
Kentucky,Seton Hall,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Kentucky,St. Johns,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1385,West,11,109.7,100.9,74.8,10.4,4
Kentucky,Syracuse,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1393,West,8,110.2,93.9,65.7,12.3,4
Kentucky,Temple,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1396,East,11,108.9,99.5,71.2,11.0,7
Kentucky,Tennessee,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1397,South,2,122.5,95.5,69.5,11.2,6
Kentucky,Texas Tech,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1403,West,3,112.7,85.9,59.3,12.3,9
Kentucky,UC Irvine,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1414,South,13,106.6,97.1,63.6,12.0,10
Kentucky,UCF,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1416,East,9,110.3,95.7,64.3,11.8,7
Kentucky,Utah State,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1429,Midwest,8,113,96.3,67.1,12.4,10
Kentucky,VCU,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1433,East,8,104.3,88.6,61.6,13.9,9
Kentucky,Va Tech,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1439,East,4,118.4,94,62.1,11.5,6
Kentucky,Vermont,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1436,West,13,107.9,99.2,62.8,10.9,9
Kentucky,Villanova,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1437,South,6,117,98.2,67.1,11.1,6
Kentucky,Virginia,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1438,South,1,123.6,87.9,55.1,9.1,9
Kentucky,Washington,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1449,Midwest,9,107,93.6,64.4,13.5,7
Kentucky,Wisconsin,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1458,South,5,110.8,87.1,61.4,9.5,6
Kentucky,Wofford,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Kentucky,Yale,1246,Midwest,2,118.2,90.8,65.4,12.7,7,1463,East,14,111.7,103.1,73.7,13.6,7
LSU,Liberty,1261,East,3,118.5,97.5,73,13.2,8,1251,East,12,110.6,99.7,62.3,11.0,9
LSU,Louisville,1261,East,3,118.5,97.5,73,13.2,8,1257,East,7,113.4,92.4,67.8,12.4,3
LSU,Marquette,1261,East,3,118.5,97.5,73,13.2,8,1266,West,5,114.2,95.7,69.1,14.0,5
LSU,Maryland,1261,East,3,118.5,97.5,73,13.2,8,1268,East,6,113.8,93.8,65.1,13.3,5
LSU,Michigan,1261,East,3,118.5,97.5,73,13.2,8,1276,West,2,115.5,86.1,58.6,9.0,6
LSU,Michigan State,1261,East,3,118.5,97.5,73,13.2,8,1277,East,2,121.7,90.4,65.5,13.0,9
LSU,Minnesota,1261,East,3,118.5,97.5,73,13.2,8,1278,East,10,110.7,96.2,69.2,12.3,5
LSU,Miss State,1261,East,3,118.5,97.5,73,13.2,8,1280,East,5,117.4,96.7,70.1,12,7
LSU,Montana,1261,East,3,118.5,97.5,73,13.2,8,1285,West,15,107.4,103.8,69.2,12.2,8
LSU,Murray State,1261,East,3,118.5,97.5,73,13.2,8,1293,West,12,112,98.7,68.4,12.1,10
LSU,N. Kentucky,1261,East,3,118.5,97.5,73,13.2,8,1297,West,14,109.2,102.7,70,12.5,8
LSU,N. Mexico State,1261,East,3,118.5,97.5,73,13.2,8,1308,Midwest,12,112.6,99,64.8,11.9,10
LSU,NC Central,1261,East,3,118.5,97.5,73,13.2,8,1300,East,16,96.6,108.5,67.9,15.5,8
LSU,Nevada,1261,East,3,118.5,97.5,73,13.2,8,1305,West,7,114,95.1,66.7,10.2,7
LSU,North Carolina,1261,East,3,118.5,97.5,73,13.2,8,1314,Midwest,1,119.9,90.7,72.9,13.4,8
LSU,North Dakota State,1261,East,3,118.5,97.5,73,13.2,8,1295,East,16,106.6,109.8,73.7,10.6,7
LSU,Northeastern,1261,East,3,118.5,97.5,73,13.2,8,1318,Midwest,13,111.5,102.7,70.3,11.2,9
LSU,Ohio State,1261,East,3,118.5,97.5,73,13.2,8,1326,Midwest,11,109.3,94.2,66.2,12.4,3
LSU,Oklahoma,1261,East,3,118.5,97.5,73,13.2,8,1328,South,9,109.4,93.9,68.2,12.2,4
LSU,Old Dominion,1261,East,3,118.5,97.5,73,13.2,8,1330,South,14,101.9,96.4,60.8,11.8,8
LSU,Ole Miss,1261,East,3,118.5,97.5,73,13.2,8,1279,South,8,112.8,97.7,70.4,12.8,5
LSU,Oregon,1261,East,3,118.5,97.5,73,13.2,8,1332,South,12,107.7,92.5,62.9,11.9,8
LSU,Prairie View,1261,East,3,118.5,97.5,73,13.2,8,1341,West,16,101.5,105.8,72.7,12.8,10
LSU,Purdue,1261,East,3,118.5,97.5,73,13.2,8,1345,South,3,121.1,95,66.8,10.7,7
LSU,Saint Louis,1261,East,3,118.5,97.5,73,13.2,8,1387,East,13,102.6,96.3,63.7,13.3,7
LSU,Saint Mary's,1261,East,3,118.5,97.5,73,13.2,8,1388,South,11,114.6,96.9,64.4,10.6,8
LSU,Seton Hall,1261,East,3,118.5,97.5,73,13.2,8,1371,Midwest,10,109.3,96.4,71.5,12.8,6
LSU,St. Johns,1261,East,3,118.5,97.5,73,13.2,8,1385,West,11,109.7,100.9,74.8,10.4,4
LSU,Syracuse,1261,East,3,118.5,97.5,73,13.2,8,1393,West,8,110.2,93.9,65.7,12.3,4
LSU,Temple,1261,East,3,118.5,97.5,73,13.2,8,1396,East,11,108.9,99.5,71.2,11.0,7
LSU,Tennessee,1261,East,3,118.5,97.5,73,13.2,8,1397,South,2,122.5,95.5,69.5,11.2,6
LSU,Texas Tech,1261,East,3,118.5,97.5,73,13.2,8,1403,West,3,112.7,85.9,59.3,12.3,9
LSU,UC Irvine,1261,East,3,118.5,97.5,73,13.2,8,1414,South,13,106.6,97.1,63.6,12.0,10
LSU,UCF,1261,East,3,118.5,97.5,73,13.2,8,1416,East,9,110.3,95.7,64.3,11.8,7
LSU,Utah State,1261,East,3,118.5,97.5,73,13.2,8,1429,Midwest,8,113,96.3,67.1,12.4,10
LSU,VCU,1261,East,3,118.5,97.5,73,13.2,8,1433,East,8,104.3,88.6,61.6,13.9,9
LSU,Va Tech,1261,East,3,118.5,97.5,73,13.2,8,1439,East,4,118.4,94,62.1,11.5,6
LSU,Vermont,1261,East,3,118.5,97.5,73,13.2,8,1436,West,13,107.9,99.2,62.8,10.9,9
LSU,Villanova,1261,East,3,118.5,97.5,73,13.2,8,1437,South,6,117,98.2,67.1,11.1,6
LSU,Virginia,1261,East,3,118.5,97.5,73,13.2,8,1438,South,1,123.6,87.9,55.1,9.1,9
LSU,Washington,1261,East,3,118.5,97.5,73,13.2,8,1449,Midwest,9,107,93.6,64.4,13.5,7
LSU,Wisconsin,1261,East,3,118.5,97.5,73,13.2,8,1458,South,5,110.8,87.1,61.4,9.5,6
LSU,Wofford,1261,East,3,118.5,97.5,73,13.2,8,1459,Midwest,7,118.4,97.6,67.5,11.0,10
LSU,Yale,1261,East,3,118.5,97.5,73,13.2,8,1463,East,14,111.7,103.1,73.7,13.6,7
Liberty,Louisville,1251,East,12,110.6,99.7,62.3,11.0,9,1257,East,7,113.4,92.4,67.8,12.4,3
Liberty,Marquette,1251,East,12,110.6,99.7,62.3,11.0,9,1266,West,5,114.2,95.7,69.1,14.0,5
Liberty,Maryland,1251,East,12,110.6,99.7,62.3,11.0,9,1268,East,6,113.8,93.8,65.1,13.3,5
Liberty,Michigan,1251,East,12,110.6,99.7,62.3,11.0,9,1276,West,2,115.5,86.1,58.6,9.0,6
Liberty,Michigan State,1251,East,12,110.6,99.7,62.3,11.0,9,1277,East,2,121.7,90.4,65.5,13.0,9
Liberty,Minnesota,1251,East,12,110.6,99.7,62.3,11.0,9,1278,East,10,110.7,96.2,69.2,12.3,5
Liberty,Miss State,1251,East,12,110.6,99.7,62.3,11.0,9,1280,East,5,117.4,96.7,70.1,12,7
Liberty,Montana,1251,East,12,110.6,99.7,62.3,11.0,9,1285,West,15,107.4,103.8,69.2,12.2,8
Liberty,Murray State,1251,East,12,110.6,99.7,62.3,11.0,9,1293,West,12,112,98.7,68.4,12.1,10
Liberty,N. Kentucky,1251,East,12,110.6,99.7,62.3,11.0,9,1297,West,14,109.2,102.7,70,12.5,8
Liberty,N. Mexico State,1251,East,12,110.6,99.7,62.3,11.0,9,1308,Midwest,12,112.6,99,64.8,11.9,10
Liberty,NC Central,1251,East,12,110.6,99.7,62.3,11.0,9,1300,East,16,96.6,108.5,67.9,15.5,8
Liberty,Nevada,1251,East,12,110.6,99.7,62.3,11.0,9,1305,West,7,114,95.1,66.7,10.2,7
Liberty,North Carolina,1251,East,12,110.6,99.7,62.3,11.0,9,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Liberty,North Dakota State,1251,East,12,110.6,99.7,62.3,11.0,9,1295,East,16,106.6,109.8,73.7,10.6,7
Liberty,Northeastern,1251,East,12,110.6,99.7,62.3,11.0,9,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Liberty,Ohio State,1251,East,12,110.6,99.7,62.3,11.0,9,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Liberty,Oklahoma,1251,East,12,110.6,99.7,62.3,11.0,9,1328,South,9,109.4,93.9,68.2,12.2,4
Liberty,Old Dominion,1251,East,12,110.6,99.7,62.3,11.0,9,1330,South,14,101.9,96.4,60.8,11.8,8
Liberty,Ole Miss,1251,East,12,110.6,99.7,62.3,11.0,9,1279,South,8,112.8,97.7,70.4,12.8,5
Liberty,Oregon,1251,East,12,110.6,99.7,62.3,11.0,9,1332,South,12,107.7,92.5,62.9,11.9,8
Liberty,Prairie View,1251,East,12,110.6,99.7,62.3,11.0,9,1341,West,16,101.5,105.8,72.7,12.8,10
Liberty,Purdue,1251,East,12,110.6,99.7,62.3,11.0,9,1345,South,3,121.1,95,66.8,10.7,7
Liberty,Saint Louis,1251,East,12,110.6,99.7,62.3,11.0,9,1387,East,13,102.6,96.3,63.7,13.3,7
Liberty,Saint Mary's,1251,East,12,110.6,99.7,62.3,11.0,9,1388,South,11,114.6,96.9,64.4,10.6,8
Liberty,Seton Hall,1251,East,12,110.6,99.7,62.3,11.0,9,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Liberty,St. Johns,1251,East,12,110.6,99.7,62.3,11.0,9,1385,West,11,109.7,100.9,74.8,10.4,4
Liberty,Syracuse,1251,East,12,110.6,99.7,62.3,11.0,9,1393,West,8,110.2,93.9,65.7,12.3,4
Liberty,Temple,1251,East,12,110.6,99.7,62.3,11.0,9,1396,East,11,108.9,99.5,71.2,11.0,7
Liberty,Tennessee,1251,East,12,110.6,99.7,62.3,11.0,9,1397,South,2,122.5,95.5,69.5,11.2,6
Liberty,Texas Tech,1251,East,12,110.6,99.7,62.3,11.0,9,1403,West,3,112.7,85.9,59.3,12.3,9
Liberty,UC Irvine,1251,East,12,110.6,99.7,62.3,11.0,9,1414,South,13,106.6,97.1,63.6,12.0,10
Liberty,UCF,1251,East,12,110.6,99.7,62.3,11.0,9,1416,East,9,110.3,95.7,64.3,11.8,7
Liberty,Utah State,1251,East,12,110.6,99.7,62.3,11.0,9,1429,Midwest,8,113,96.3,67.1,12.4,10
Liberty,VCU,1251,East,12,110.6,99.7,62.3,11.0,9,1433,East,8,104.3,88.6,61.6,13.9,9
Liberty,Va Tech,1251,East,12,110.6,99.7,62.3,11.0,9,1439,East,4,118.4,94,62.1,11.5,6
Liberty,Vermont,1251,East,12,110.6,99.7,62.3,11.0,9,1436,West,13,107.9,99.2,62.8,10.9,9
Liberty,Villanova,1251,East,12,110.6,99.7,62.3,11.0,9,1437,South,6,117,98.2,67.1,11.1,6
Liberty,Virginia,1251,East,12,110.6,99.7,62.3,11.0,9,1438,South,1,123.6,87.9,55.1,9.1,9
Liberty,Washington,1251,East,12,110.6,99.7,62.3,11.0,9,1449,Midwest,9,107,93.6,64.4,13.5,7
Liberty,Wisconsin,1251,East,12,110.6,99.7,62.3,11.0,9,1458,South,5,110.8,87.1,61.4,9.5,6
Liberty,Wofford,1251,East,12,110.6,99.7,62.3,11.0,9,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Liberty,Yale,1251,East,12,110.6,99.7,62.3,11.0,9,1463,East,14,111.7,103.1,73.7,13.6,7
Louisville,Marquette,1257,East,7,113.4,92.4,67.8,12.4,3,1266,West,5,114.2,95.7,69.1,14.0,5
Louisville,Maryland,1257,East,7,113.4,92.4,67.8,12.4,3,1268,East,6,113.8,93.8,65.1,13.3,5
Louisville,Michigan,1257,East,7,113.4,92.4,67.8,12.4,3,1276,West,2,115.5,86.1,58.6,9.0,6
Louisville,Michigan State,1257,East,7,113.4,92.4,67.8,12.4,3,1277,East,2,121.7,90.4,65.5,13.0,9
Louisville,Minnesota,1257,East,7,113.4,92.4,67.8,12.4,3,1278,East,10,110.7,96.2,69.2,12.3,5
Louisville,Miss State,1257,East,7,113.4,92.4,67.8,12.4,3,1280,East,5,117.4,96.7,70.1,12,7
Louisville,Montana,1257,East,7,113.4,92.4,67.8,12.4,3,1285,West,15,107.4,103.8,69.2,12.2,8
Louisville,Murray State,1257,East,7,113.4,92.4,67.8,12.4,3,1293,West,12,112,98.7,68.4,12.1,10
Louisville,N. Kentucky,1257,East,7,113.4,92.4,67.8,12.4,3,1297,West,14,109.2,102.7,70,12.5,8
Louisville,N. Mexico State,1257,East,7,113.4,92.4,67.8,12.4,3,1308,Midwest,12,112.6,99,64.8,11.9,10
Louisville,NC Central,1257,East,7,113.4,92.4,67.8,12.4,3,1300,East,16,96.6,108.5,67.9,15.5,8
Louisville,Nevada,1257,East,7,113.4,92.4,67.8,12.4,3,1305,West,7,114,95.1,66.7,10.2,7
Louisville,North Carolina,1257,East,7,113.4,92.4,67.8,12.4,3,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Louisville,North Dakota State,1257,East,7,113.4,92.4,67.8,12.4,3,1295,East,16,106.6,109.8,73.7,10.6,7
Louisville,Northeastern,1257,East,7,113.4,92.4,67.8,12.4,3,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Louisville,Ohio State,1257,East,7,113.4,92.4,67.8,12.4,3,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Louisville,Oklahoma,1257,East,7,113.4,92.4,67.8,12.4,3,1328,South,9,109.4,93.9,68.2,12.2,4
Louisville,Old Dominion,1257,East,7,113.4,92.4,67.8,12.4,3,1330,South,14,101.9,96.4,60.8,11.8,8
Louisville,Ole Miss,1257,East,7,113.4,92.4,67.8,12.4,3,1279,South,8,112.8,97.7,70.4,12.8,5
Louisville,Oregon,1257,East,7,113.4,92.4,67.8,12.4,3,1332,South,12,107.7,92.5,62.9,11.9,8
Louisville,Prairie View,1257,East,7,113.4,92.4,67.8,12.4,3,1341,West,16,101.5,105.8,72.7,12.8,10
Louisville,Purdue,1257,East,7,113.4,92.4,67.8,12.4,3,1345,South,3,121.1,95,66.8,10.7,7
Louisville,Saint Louis,1257,East,7,113.4,92.4,67.8,12.4,3,1387,East,13,102.6,96.3,63.7,13.3,7
Louisville,Saint Mary's,1257,East,7,113.4,92.4,67.8,12.4,3,1388,South,11,114.6,96.9,64.4,10.6,8
Louisville,Seton Hall,1257,East,7,113.4,92.4,67.8,12.4,3,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Louisville,St. Johns,1257,East,7,113.4,92.4,67.8,12.4,3,1385,West,11,109.7,100.9,74.8,10.4,4
Louisville,Syracuse,1257,East,7,113.4,92.4,67.8,12.4,3,1393,West,8,110.2,93.9,65.7,12.3,4
Louisville,Temple,1257,East,7,113.4,92.4,67.8,12.4,3,1396,East,11,108.9,99.5,71.2,11.0,7
Louisville,Tennessee,1257,East,7,113.4,92.4,67.8,12.4,3,1397,South,2,122.5,95.5,69.5,11.2,6
Louisville,Texas Tech,1257,East,7,113.4,92.4,67.8,12.4,3,1403,West,3,112.7,85.9,59.3,12.3,9
Louisville,UC Irvine,1257,East,7,113.4,92.4,67.8,12.4,3,1414,South,13,106.6,97.1,63.6,12.0,10
Louisville,UCF,1257,East,7,113.4,92.4,67.8,12.4,3,1416,East,9,110.3,95.7,64.3,11.8,7
Louisville,Utah State,1257,East,7,113.4,92.4,67.8,12.4,3,1429,Midwest,8,113,96.3,67.1,12.4,10
Louisville,VCU,1257,East,7,113.4,92.4,67.8,12.4,3,1433,East,8,104.3,88.6,61.6,13.9,9
Louisville,Va Tech,1257,East,7,113.4,92.4,67.8,12.4,3,1439,East,4,118.4,94,62.1,11.5,6
Louisville,Vermont,1257,East,7,113.4,92.4,67.8,12.4,3,1436,West,13,107.9,99.2,62.8,10.9,9
Louisville,Villanova,1257,East,7,113.4,92.4,67.8,12.4,3,1437,South,6,117,98.2,67.1,11.1,6
Louisville,Virginia,1257,East,7,113.4,92.4,67.8,12.4,3,1438,South,1,123.6,87.9,55.1,9.1,9
Louisville,Washington,1257,East,7,113.4,92.4,67.8,12.4,3,1449,Midwest,9,107,93.6,64.4,13.5,7
